大專校院校別學生數,,,
1073,醒吾科技大學,96,01 新北市
1073,醒吾科技大學,927,01 新北市
1073,醒吾科技大學,504,01 新北市
1073,醒吾科技大學,218,01 新北市
1075,文藻外語大學,197,50 高雄市
1075,文藻外語大學,"5,011",50 高雄市
1075,文藻外語大學,293,50 高雄市
1075,文藻外語大學,"1,607",50 高雄市
1075,文藻外語大學,50,50 高雄市
1075,文藻外語大學,"1,685",50 高雄市
1075,文藻外語大學,169,50 高雄市
1076,華夏科技大學,37,01 新北市
1076,華夏科技大學,"1,476",01 新北市
1076,華夏科技大學,75,01 新北市
1076,華夏科技大學,601,01 新北市
1076,華夏科技大學,70,01 新北市
1076,華夏科技大學,870,01 新北市
1076,華夏科技大學,708,01 新北市
1076,華夏科技大學,206,01 新北市
1077,慈濟科技大學,41,15 花蓮縣
1077,慈濟科技大學,"1,280",15 花蓮縣
1077,慈濟科技大學,276,15 花蓮縣
1077,慈濟科技大學,32,15 花蓮縣
1077,慈濟科技大學,"1,362",15 花蓮縣
1077,慈濟科技大學,172,15 花蓮縣
1078,致理科技大學,50,01 新北市
1078,致理科技大學,"6,384",01 新北市
1078,致理科技大學,223,01 新北市
1078,致理科技大學,"1,580",01 新北市
1078,致理科技大學,44,01 新北市
1078,致理科技大學,"3,288",01 新北市
1078,致理科技大學,6,01 新北市
1079,康寧大學,24,30 臺北市
1079,康寧大學,269,30 臺北市
1079,康寧大學,1,30 臺北市
1079,康寧大學,"2,783",30 臺北市
1079,康寧大學,26,30 臺北市
1079,康寧大學,153,30 臺北市
1079,康寧大學,178,30 臺北市
1079,康寧大學,31,30 臺北市
1080,宏國德霖科技大學,13,01 新北市
1080,宏國德霖科技大學,"2,063",01 新北市
1080,宏國德霖科技大學,73,01 新北市
1080,宏國德霖科技大學,"1,158",01 新北市
1080,宏國德霖科技大學,"1,219",01 新北市
1080,宏國德霖科技大學,787,01 新北市
1080,宏國德霖科技大學,57,01 新北市
1081,東方設計大學,32,12 高雄市
1081,東方設計大學,80,12 高雄市
1081,東方設計大學,687,12 高雄市
1081,東方設計大學,39,12 高雄市
1081,東方設計大學,715,12 高雄市
1081,東方設計大學,46,12 高雄市
1081,東方設計大學,85,12 高雄市
1081,東方設計大學,256,12 高雄市
1081,東方設計大學,132,12 高雄市
1082,崇右影藝科技大學,80,17 基隆市
1082,崇右影藝科技大學,"1,650",17 基隆市
1082,崇右影藝科技大學,36,17 基隆市
1082,崇右影藝科技大學,510,17 基隆市
1082,崇右影藝科技大學,333,17 基隆市
1083,台北海洋科技大學,147,01 新北市
1083,台北海洋科技大學,"2,251",01 新北市
1083,台北海洋科技大學,216,01 新北市
1083,台北海洋科技大學,51,01 新北市
1083,台北海洋科技大學,846,01 新北市
1083,台北海洋科技大學,205,01 新北市
1083,台北海洋科技大學,356,01 新北市
1083,台北海洋科技大學,120,01 新北市
1125,中信金融管理學院,102,21 臺南市
1125,中信金融管理學院,694,21 臺南市
1125,中信金融管理學院,29,21 臺南市
1148,大漢技術學院,81,15 花蓮縣
1148,大漢技術學院,255,15 花蓮縣
1148,大漢技術學院,295,15 花蓮縣
1148,大漢技術學院,239,15 花蓮縣
1148,大漢技術學院,129,15 花蓮縣
1159,和春技術學院,3,12 高雄市
1159,和春技術學院,149,12 高雄市
1159,和春技術學院,4,12 高雄市
1159,和春技術學院,80,12 高雄市
1159,和春技術學院,73,12 高雄市
1159,和春技術學院,239,12 高雄市
1159,和春技術學院,140,12 高雄市
1166,亞東技術學院,50,01 新北市
1166,亞東技術學院,"4,018",01 新北市
1166,亞東技術學院,178,01 新北市
1166,亞東技術學院,142,01 新北市
1168,南亞技術學院,13,03 桃園市
1168,南亞技術學院,"1,312",03 桃園市
1168,南亞技術學院,263,03 桃園市
1168,南亞技術學院,522,03 桃園市
1168,南亞技術學院,"1,193",03 桃園市
1168,南亞技術學院,60,03 桃園市
1176,稻江科技暨管理學院,21,10 嘉義縣
1176,稻江科技暨管理學院,122,10 嘉義縣
1176,稻江科技暨管理學院,11,10 嘉義縣
1176,稻江科技暨管理學院,24,10 嘉義縣
1176,稻江科技暨管理學院,98,10 嘉義縣
1182,蘭陽技術學院,226,02 宜蘭縣
1182,蘭陽技術學院,216,02 宜蘭縣
1182,蘭陽技術學院,66,02 宜蘭縣
1182,蘭陽技術學院,5,02 宜蘭縣
1183,黎明技術學院,"3,498",01 新北市
1183,黎明技術學院,423,01 新北市
1183,黎明技術學院,"1,197",01 新北市
1183,黎明技術學院,73,01 新北市
1185,經國管理暨健康學院,44,17 基隆市
1185,經國管理暨健康學院,"1,880",17 基隆市
1185,經國管理暨健康學院,162,17 基隆市
1185,經國管理暨健康學院,"1,064",17 基隆市
1185,經國管理暨健康學院,43,17 基隆市
1185,經國管理暨健康學院,37,17 基隆市
1185,經國管理暨健康學院,776,17 基隆市
1185,經國管理暨健康學院,215,17 基隆市
1188,大同技術學院,545,20 嘉義市
1188,大同技術學院,89,20 嘉義市
1188,大同技術學院,196,20 嘉義市
1188,大同技術學院,245,20 嘉義市
1188,大同技術學院,62,20 嘉義市
1192,臺灣觀光學院,16,15 花蓮縣
1192,臺灣觀光學院,93,15 花蓮縣
1192,臺灣觀光學院,55,15 花蓮縣
1192,臺灣觀光學院,37,15 花蓮縣
1192,臺灣觀光學院,33,15 花蓮縣
1192,臺灣觀光學院,34,15 花蓮縣
1195,馬偕醫學院,5,01 新北市
1195,馬偕醫學院,66,01 新北市
1195,馬偕醫學院,691,01 新北市
1195,馬偕醫學院,15,01 新北市
1195,馬偕醫學院,39,01 新北市
1196,法鼓文理學院,20,01 新北市
1196,法鼓文理學院,231,01 新北市
1196,法鼓文理學院,51,01 新北市
1282,馬偕醫護管理專科學校,32,30 臺北市
1282,馬偕醫護管理專科學校,"3,852",30 臺北市
1282,馬偕醫護管理專科學校,222,30 臺北市
1283,仁德醫護管理專科學校,"6,117",05 苗栗縣
1283,仁德醫護管理專科學校,398,05 苗栗縣
1284,樹人醫護管理專科學校,"6,727",12 高雄市
1284,樹人醫護管理專科學校,552,12 高雄市
1285,慈惠醫護管理專科學校,97,13 屏東縣
1285,慈惠醫護管理專科學校,"3,614",13 屏東縣
1285,慈惠醫護管理專科學校,266,13 屏東縣
1286,耕莘健康管理專科學校,"4,574",01 新北市
1286,耕莘健康管理專科學校,124,01 新北市
1287,敏惠醫護管理專科學校,"3,903",11 臺南市
1287,敏惠醫護管理專科學校,33,11 臺南市
1289,育英醫護管理專科學校,"1,991",50 高雄市
1291,聖母醫護管理專科學校,39,02 宜蘭縣
1291,聖母醫護管理專科學校,"2,150",02 宜蘭縣
1291,聖母醫護管理專科學校,38,02 宜蘭縣
1292,新生醫護管理專科學校,"6,004",03 桃園市
1292,新生醫護管理專科學校,60,03 桃園市
1293,崇仁醫護管理專科學校,"3,293",10 嘉義縣
3002,臺北市立大學,225,30 臺北市
3002,臺北市立大學,"1,288",30 臺北市
3002,臺北市立大學,"5,351",30 臺北市
3002,臺北市立大學,"1,122",30 臺北市
